,id,original_language,original_title,overview,popularity,release_date,title,vote_average,vote_count
6791,6552,en,Idle Hands,"Anton is a cheerful but exceedingly non-ambitious 17-year-old stoner who lives to stay buzzed, watch TV, and moon over Molly, the beautiful girl who lives next door. However, it turns out that the old cliché about idle hands being the devil's playground has a kernel of truth after all.",35.301,1999-04-30,Idle Hands,6.164,618
6792,6341,en,Blue Thunder,"Los Angeles, California. Officer Murphy, a veteran Metropolitan Police helicopter pilot suffering from severe trauma due to his harsh experiences during the Vietnam War, and Lymangood, his resourceful new partner, are tasked with testing an advanced and heavily armed experimental chopper known as Blue Thunder.",34.332,1983-02-05,Blue Thunder,6.166,449
6793,843794,ko,정이,"On an uninhabitable 22nd-century Earth, the outcome of a civil war hinges on cloning the brain of an elite soldier to create a robot mercenary.",39.572,2023-01-12,JUNG_E,6.163,560
6794,530382,en,In the Shadow of the Moon,"In 1988, Philadelphia police officer Thomas ""Locke"" Lockhart, hungry to become a detective, begins tracking a serial killer whose crimes defy scientific explanation. When the killer mysteriously resurfaces nine years later, Locke's obsession with finding the truth threatens to destroy his career, his family, and possibly his sanity.",24.263,2019-09-27,In the Shadow of the Moon,6.163,1341
6795,516850,ru,Русалка. Озеро мертвых,"An evil Mermaid falls in love with Marina's fiancé Roman and aims to keep him away from Marina in her Kingdom of Death under water. The Mermaid is a young woman who drowned a few centuries ago. Marina only has one week to overcome her fear of the dark water, to remain human in the deathly fight with the monsters and not to become one herself.",16.459,2018-07-12,The Mermaid: Lake of the Dead,6.2,304
6796,390061,en,Mark Felt: The Man Who Brought Down the White House,"The story of Mark Felt, who under the name ""Deep Throat"" helped journalists Bob Woodward and Carl Bernstein uncover the Watergate scandal in 1974.",22.52,2017-09-28,Mark Felt: The Man Who Brought Down the White House,6.2,479
6797,114750,en,Dear White People,"Four college students attend an Ivy League college where a riot breaks out over an ""African-American"" themed party thrown by white students. With tongue planted firmly in cheek, the film explores racial identity in 'post racial' America while weaving a story about forging one's unique path in the world.",14.052,2014-10-17,Dear White People,6.163,438
6798,1688,en,Conquest of the Planet of the Apes,"In a futuristic world that has embraced ape slavery, a chimpanzee named Caesar resurfaces after almost twenty years of hiding from the authorities, and prepares for a revolt against humanity.",40.088,1972-06-29,Conquest of the Planet of the Apes,6.2,875
6799,531509,en,Otherhood,Three suburban moms travel to New York City to visit their sons.,19.76,2019-08-13,Otherhood,6.2,437
6800,136418,en,Hummingbird,"Homeless and on the run from a military court martial, a damaged ex-special forces soldier navigating London's criminal underworld seizes an opportunity to assume another man's identity, transforming into an avenging angel in the process.",52.724,2013-05-07,Hummingbird,6.164,1622
6801,87496,en,The Company You Keep,A former Weather Underground activist goes on the run from a journalist who discovers his identity.,19.538,2012-09-06,The Company You Keep,6.162,674
6802,31578,en,Body Bags,A woman working the late shift at a gas station while a killer is on the loose; a man who can't stand the thought of losing his hair; a baseball player that submits to an eye transplant. An anthology of terror.,27.292,1993-08-08,Body Bags,6.158,308
6803,11164,en,D2: The Mighty Ducks,"After Gordon Bombay's hockey comeback is cut short he is named coach of Team USA Hockey for the Junior Goodwill Games. Bombay reunites the Mighty Ducks and introduces a few new players, however, he finds himself distracted by his newfound fame and must regather if the Ducks are to defeat tournament favourites Iceland.",25.577,1994-03-25,D2: The Mighty Ducks,6.2,569
6804,9889,en,Shallow Hal,"After taking his dying father's advice, Hal dates only the embodiments of female physical perfection. But that all changes after Hal has an unexpected run-in with self-help guru Tony Robbins. Intrigued by Hal's shallowness, Robbins hypnotizes him into seeing the beauty that exists even in the least physically appealing women. Hal soon falls for Rosemary, but he doesn't realize that his gorgeous girlfriend is actually a 300-pound-not-so-hottie.",48.542,2001-11-01,Shallow Hal,6.162,2787
6805,5689,en,The Blue Lagoon,"Two small children and a ship's cook survive a shipwreck and find safety on an idyllic tropical island. Soon, however, the cook dies and the young boy and girl are left on their own. Days become years and Emmeline and Richard make a home for themselves surrounded by exotic creatures and nature's beauty. But will they ever see civilization again?",33.015,1980-07-05,The Blue Lagoon,6.162,1733
6806,157820,fr,L'Écume des jours,A woman suffers from an unusual illness caused by a flower growing in her lungs.,14.053,2013-01-10,Mood Indigo,6.161,590
6807,14709,en,Varsity Blues,"In small-town Texas, high school football is a religion, 17-year-old schoolboys carry the hopes of an entire community onto the gridiron every Friday night. When star quarterback Lance Harbor suffers an injury, the Coyotes are forced to regroup under the questionable leadership of John Moxon, a second-string quarterback with a slightly irreverent approach to the game.",27.15,1999-01-15,Varsity Blues,6.161,397
6808,11355,en,Never Been Kissed,"Josie Geller, a baby-faced junior copywriter at the Chicago Sun-Times, must pose as a student at her former high school to research contemporary teenage culture. With the help of her brother, Rob, Josie infiltrates the inner circle of the most popular clique on campus. But she hits a major snag in her investigation -- not to mention her own failed love life -- when she falls for her dreamy English teacher, Sam Coulson.",26.71,1999-04-09,Never Been Kissed,6.161,1431
6809,10972,en,Session 9,Tensions rise within an asbestos cleaning crew as they work in an abandoned mental hospital with a horrific past that seems to be coming back.,35.725,2001-08-10,Session 9,6.16,856
6810,9725,en,Friday the 13th Part 2,"Five years after the horrible bloodbath at Camp Crystal Lake, new counselors roam the area, not sensing the ominous lurking presence that proves that the grisly legend is real.",31.204,1981-05-01,Friday the 13th Part 2,6.161,1559
6811,8978,en,Assault on Precinct 13,"On New Year's Eve, inside a police station that's about to be closed for good, officer Jake Roenick must cobble together a force made up cops and criminals to save themselves from a mob looking to kill mobster Marion Bishop.",26.244,2005-01-19,Assault on Precinct 13,6.162,1037
6812,13499,en,"Yours, Mine & Ours","Admiral Frank Beardsley returns to New London to run the Coast Guard Academy, his last stop before a probable promotion to head the Guard. A widower with eight children, he runs a loving but tight ship, with charts and salutes. The kids long for a permanent home. Helen North is a free spirit, a designer whose ten children live in loving chaos, with occasional group hugs. Helen and Frank, high school sweethearts, reconnect at a reunion, and it's love at first re-sighting. They marry on the spot. Then the problems start as two sets of kids, the free spirits and the disciplined preppies, must live together. The warring factions agree to work together to end the marriage.",20.548,2005-11-23,"Yours, Mine & Ours",6.16,792
6813,11966,en,Short Circuit 2,"Robot Johnny 5 moves to the city to help his friend Ben Jahrvi with his toy manufacturing enterprise, only to be manipulated by criminals who want to use him for their own nefarious purposes.",22.54,1988-07-06,Short Circuit 2,6.158,563
6814,11384,en,The Hard Way,"Seeking to raise his credibility as an actor and to land a role as a tough cop on a new show, Hollywood action star Nick Lang works a deal with New York City Police Capt. Brix, who by chance is one of his fans. Nick will be paired with detective Lt. John Moss and learn how to act like a real cop. But when Nick drives John crazy with questions and imitating him, he gets in the way of John's pursuit of a serial killer.",27.723,1991-03-08,The Hard Way,6.2,388
6815,9573,en,Blood Work,"Still recovering from a heart transplant, a retired FBI profiler returns to service when his own blood analysis offers clues to the identity of a serial killer.",21.935,2002-08-09,Blood Work,6.161,755
6816,399031,fr,Happy End,A well-to-do French family living in Calais deal with a series of setbacks and crises while paying little attention to the grim conditions in the refugee camps within a few miles of their home.,19.273,2017-06-21,Happy End,6.159,375
6817,306943,en,The Outcasts,"After falling victim to a humiliating prank by the high school Queen Bee, best friends and world-class geeks, Mindy and Jodi, decide to get their revenge by uniting the outcasts of the school against her and her circle of friends.",15.685,2017-04-14,The Outcasts,6.159,487
6818,157825,en,White Bird in a Blizzard,"In 1988, a teenage girl's life is thrown into chaos when her mother disappears.",14.031,2014-08-14,White Bird in a Blizzard,6.2,700
6819,102362,en,Dead Man Down,"In New York City, a crime lord's right-hand man is seduced by a woman seeking retribution.",29.653,2013-03-08,Dead Man Down,6.159,1396
